JPM BAC WFC GS MS C SCHW BLK SPGI AXP JNJ PFE MRK ABBV UNH LLY TMO ABT BMY CVS XOM CVX COP SLB OXY KO PG PEP WMT HD MCD NKE DIS COST LOW BA CAT GE HON UPS RTX LMT MMM DE V MA IBM ORCL CSCO T VZ
300.25 49.84 73.53 955.42 193.83 124.10 91.17 1094.10 384.63 309.61 230.42 25.96 113.45 208.50 401.16 1015.75 446.03 83.83 56.39 98.11 151.57 186.00 117.40 55.38 56.18 80.26 142.24 149.27 131.47 302.55 275.70 42.34 104.90 1033.08 220.45 240.60 902.30 294.71 228.59 98.45 178.11 519.94 147.10 580.65 320.31 490.64 214.64 189.76 101.87 24.74 47.21
299.91 49.85 73.79 968.96 194.53 124.82 89.44 1104.03 382.14 312.77 230.80 25.75 113.41 210.77 399.09 1006.70 448.21 84.90 56.77 97.15 152.78 186.64 118.97 55.75 56.84 80.45 142.71 148.67 132.46 304.35 274.97 42.02 105.42 1041.25 223.61 229.21 920.22 291.54 228.34 98.42 175.68 520.41 145.12 574.64 322.52 489.94 218.37 195.61 115.53 24.65 47.06
297.81 49.77 73.42 948.47 192.51 123.42 90.88 1081.90 381.41 313.48 226.71 25.33 111.38 210.39 393.85 1004.92 438.34 84.47 57.00 95.89 157.92 191.10 122.41 55.38 59.62 80.82 141.57 149.12 131.45 297.51 276.39 41.88 102.72 1048.95 218.42 220.49 888.31 281.53 223.64 98.93 171.18 516.01 146.22 561.83 325.75 494.20 219.30 192.95 118.21 24.03 46.37
300.73 50.69 74.37 946.36 192.69 122.41 92.39 1085.88 394.90 312.24 228.92 25.33 112.56 209.41 391.13 988.09 442.00 87.91 57.31 95.99 160.49 196.12 124.54 57.15 59.70 81.20 142.39 149.06 133.34 299.81 282.47 42.57 103.91 1076.47 218.02 220.61 863.95 285.99 227.82 95.53 175.95 528.31 152.53 564.49 332.64 505.79 222.75 186.61 118.88 24.43 46.76
295.70 50.70 74.55 928.74 189.58 119.97 91.81 1036.30 388.27 309.31 230.00 25.66 114.24 213.76 389.24 1021.41 447.81 88.82 58.31 94.18 162.55 197.25 125.11 56.77 60.70 81.92 141.30 150.37 134.20 302.44 280.80 42.42 102.29 1094.32 218.37 215.01 860.15 285.28 227.74 96.83 174.49 526.63 149.36 558.07 329.91 499.70 222.33 181.46 115.38 24.98 47.74
301.98 51.23 75.81 982.12 197.77 124.82 90.11 1051.57 394.52 309.82 229.32 25.79 113.00 212.30 383.30 1018.87 451.79 88.38 58.54 93.28 156.28 191.33 122.36 57.28 58.87 81.55 142.44 149.29 130.85 310.58 280.27 44.19 104.08 1074.01 221.05 222.20 872.56 300.17 227.99 98.87 174.85 522.59 149.78 560.46 330.75 498.04 225.00 188.16 114.35 24.93 47.82
303.00 51.49 75.92 988.17 200.51 125.22 90.41 1063.75 393.31 309.70 231.73 25.95 115.88 214.50 382.48 1041.65 449.37 87.77 59.55 93.32 155.29 191.01 120.55 57.25 58.83 81.17 143.40 148.85 121.34 313.78 284.18 44.39 103.58 1050.45 217.41 219.61 865.95 301.76 234.71 98.25 175.98 522.79 151.60 531.35 331.12 499.62 252.97 189.77 118.20 25.34 48.27
306.38 51.80 76.40 996.73 201.03 125.09 90.15 1073.00 395.08 311.78 234.34 25.90 122.41 215.70 388.47 1065.00 448.28 87.41 59.46 93.26 154.92 191.43 120.46 57.28 58.81 81.48 144.44 150.57 120.27 313.07 282.27 44.67 103.00 1028.24 215.03 219.02 879.89 302.84 239.04 101.02 177.01 533.24 152.44 529.15 328.88 498.54 253.84 192.08 120.41 25.26 48.35
306.74 52.20 77.52 994.52 201.76 126.86 89.40 1077.40 390.24 310.72 230.18 25.85 119.72 213.12 376.86 1064.74 448.18 86.67 58.03 90.73 149.81 184.71 116.57 57.98 57.46 80.46 142.96 145.68 118.57 310.54 279.26 44.94 103.28 1002.93 212.08 218.90 908.55 314.49 243.02 101.97 178.97 532.90 154.03 529.12 326.48 493.01 250.69 193.06 118.33 25.02 48.49
299.28 51.10 76.11 996.47 201.61 125.39 85.61 1070.34 393.38 312.54 231.29 26.21 120.24 215.40 384.01 1082.92 456.21 85.68 57.52 92.07 147.90 182.40 115.13 56.50 56.89 81.62 147.49 147.74 118.54 317.85 280.92 45.98 104.18 1003.69 216.84 224.30 909.93 317.21 242.84 104.47 176.59 531.14 155.17 529.39 327.61 495.04 255.20 190.96 119.67 24.89 48.24
296.73 50.77 76.65 1008.37 203.79 124.68 85.35 1046.49 395.16 315.12 230.80 26.14 119.89 218.63 382.53 1126.80 487.22 86.30 56.91 92.97 146.96 183.03 114.99 55.12 57.32 80.41 145.91 146.29 118.90 321.21 277.97 47.37 103.73 995.20 217.92 228.78 887.67 320.82 244.36 106.67 178.96 537.21 152.85 539.00 324.95 493.75 264.22 203.70 118.64 24.88 48.01
299.31 51.60 77.54 1025.56 208.00 125.90 87.35 1046.88 401.14 316.47 225.33 26.18 118.72 217.72 380.31 1105.00 492.51 85.60 57.18 90.98 145.26 182.46 113.98 54.55 56.63 79.01 143.56 144.19 115.75 317.14 279.20 46.23 101.83 956.32 214.36 231.15 875.87 323.76 249.46 106.69 179.66 530.45 153.13 542.18 326.36 493.98 297.80 225.78 120.42 24.80 47.81
296.58 51.51 77.17 1048.58 211.01 129.09 88.74 1020.73 405.45 313.54 223.51 25.63 115.17 212.93 379.86 1082.20 494.04 87.78 54.95 90.62 149.38 185.83 115.58 54.75 58.92 78.64 140.28 141.52 114.60 310.69 276.11 45.93 102.85 946.11 207.70 224.30 865.36 324.60 248.08 109.02 174.41 516.50 150.93 542.43 322.77 495.25 320.42 248.15 121.33 24.55 47.73
300.96 52.48 79.44 1064.58 214.98 131.26 87.61 1018.96 394.95 310.97 222.89 25.55 115.65 215.40 377.92 1064.15 482.08 86.97 54.46 89.50 149.56 187.55 116.87 56.56 59.09 78.41 140.82 142.00 113.06 311.52 276.36 43.73 101.41 954.27 206.64 217.70 909.81 317.72 246.70 108.93 174.26 513.43 152.90 579.25 317.32 477.68 329.23 244.58 128.00 24.64 47.87
300.85 52.40 78.68 1041.02 210.14 129.93 86.59 990.87 390.06 300.57 223.24 25.34 114.70 217.13 377.00 1078.78 473.95 86.99 54.72 91.37 152.53 189.71 119.05 56.85 59.64 78.76 140.19 142.54 116.89 312.97 273.29 43.81 99.39 961.83 207.65 210.58 926.18 314.64 234.15 108.67 172.55 512.03 151.65 588.29 312.40 471.55 305.63 230.33 126.50 23.55 46.65
310.89 54.17 81.62 1092.61 218.27 135.15 88.00 1022.56 397.46 312.53 228.17 25.69 120.26 224.94 396.47 1125.27 482.03 90.78 56.60 94.82 152.04 188.35 119.23 58.01 58.67 76.82 140.78 142.15 117.74 309.95 272.72 43.62 99.34 972.35 207.53 217.42 940.48 327.65 228.25 110.22 179.41 519.05 152.77 591.75 320.18 481.76 301.77 236.34 130.00 22.77 44.87
312.37 53.83 81.94 1038.68 211.93 132.47 88.84 995.60 401.55 310.66 232.77 26.04 120.79 227.23 399.47 1131.42 472.80 91.07 57.27 95.93 149.92 187.31 117.14 54.87 56.93 79.48 146.54 141.92 118.88 310.78 279.84 42.98 99.71 971.87 210.74 215.45 904.28 328.00 224.40 108.54 180.99 523.76 153.76 583.44 323.57 491.08 284.84 213.68 121.64 22.75 45.37
311.11 53.63 80.96 1045.00 212.24 133.28 88.08 994.77 394.60 312.30 232.16 25.62 119.52 223.07 406.57 1149.15 469.63 90.50 55.57 97.08 151.75 189.24 118.89 56.55 57.48 79.54 145.10 140.68 119.83 309.71 277.78 43.23 98.87 974.75 207.97 215.92 915.64 322.04 222.13 107.70 178.66 520.07 153.85 573.66 319.67 485.67 280.82 211.82 124.15 22.50 45.44
312.70 54.42 82.00 1032.01 210.25 134.73 88.77 1011.96 401.91 318.38 237.00 25.70 119.60 225.42 413.00 1144.68 494.07 91.25 56.48 97.06 148.91 186.76 116.79 55.85 56.55 81.34 148.67 142.78 118.88 321.33 282.25 44.65 99.33 968.59 217.37 214.51 914.70 330.44 226.22 107.87 181.56 530.13 156.39 577.33 325.05 495.24 277.49 205.81 120.36 22.71 45.78
309.14 54.54 81.97 1001.29 206.66 133.38 89.27 1010.68 403.39 313.34 238.49 25.60 119.09 224.95 407.46 1136.37 482.04 89.17 55.60 98.02 150.62 189.80 119.92 55.51 57.10 83.59 149.05 144.32 120.59 318.92 282.52 43.96 98.61 983.37 216.19 209.00 856.16 318.71 215.92 103.26 177.41 525.02 156.85 560.05 322.96 489.08 272.36 201.26 118.80 23.21 46.95
313.49 55.16 82.40 1035.64 212.66 138.07 88.70 1016.58 391.05 318.49 238.33 26.17 120.76 224.77 405.55 1160.95 475.66 89.65 56.90 100.48 146.60 185.82 115.36 56.00 55.47 82.53 148.34 143.73 120.50 326.01 284.77 45.96 100.34 975.69 221.05 221.63 897.63 332.76 229.81 108.65 184.21 548.68 157.91 568.64 319.05 486.51 274.85 184.10 121.83 23.00 46.94
320.72 56.02 83.73 1062.75 214.04 139.83 91.10 1032.00 396.32 325.44 240.87 26.21 119.05 227.73 408.52 1133.00 469.34 88.18 57.13 101.96 147.01 187.22 116.98 56.18 56.54 82.62 149.61 144.27 121.04 328.39 284.81 44.93 100.04 982.35 220.78 219.05 910.57 335.30 231.05 108.10 183.53 540.33 158.32 577.48 322.39 489.98 272.24 184.13 121.10 23.58 48.11
319.40 55.87 83.14 1076.17 217.98 141.21 90.95 1042.87 401.20 335.38 235.66 26.00 114.90 221.59 411.04 1129.35 473.72 88.67 56.24 100.68 140.92 180.40 112.26 53.71 54.46 80.91 150.46 146.25 120.82 329.82 286.12 45.20 101.69 979.45 220.19 228.95 933.93 342.26 238.50 108.83 183.64 530.36 158.23 575.47 323.82 490.64 268.71 192.64 120.17 23.29 47.07
331.14 56.84 85.05 1090.67 220.83 142.99 93.67 1052.23 409.89 340.74 235.18 26.04 115.17 222.47 407.65 1122.50 472.63 90.62 55.92 100.72 141.86 180.11 111.34 53.07 53.67 80.28 152.49 146.12 121.03 337.09 287.93 45.04 101.28 986.68 224.02 227.49 945.46 351.73 240.68 110.02 186.77 535.95 161.63 585.29 333.12 501.33 270.81 188.33 119.57 23.16 46.73
333.46 56.53 83.81 1099.14 224.96 143.78 94.51 1057.38 395.48 340.54 234.20 25.92 115.44 221.23 399.53 1112.00 461.69 88.50 55.28 99.16 140.74 177.58 111.21 50.33 53.04 79.93 150.56 141.59 118.13 327.48 283.82 44.19 100.86 965.59 217.27 225.63 955.92 357.03 239.76 105.13 192.58 532.32 159.23 588.47 330.38 492.99 262.35 183.53 117.33 22.44 45.84
325.22 56.20 82.20 1096.56 223.17 143.06 91.70 1050.09 388.76 338.00 228.39 25.21 113.87 216.49 400.96 1098.57 464.61 88.41 54.00 98.32 137.81 173.63 107.74 48.09 51.82 79.39 150.38 142.02 117.18 334.28 278.61 45.20 103.89 951.45 222.20 222.72 985.82 357.64 240.18 104.86 185.60 510.95 160.60 589.24 327.24 489.79 249.10 184.29 119.54 22.01 45.37
331.48 57.37 83.84 1106.37 227.09 145.67 92.03 1051.74 385.42 338.07 231.29 25.08 115.48 230.01 406.68 1102.08 464.01 87.83 54.70 101.30 138.47 175.06 109.70 47.95 52.00 79.53 147.68 140.71 117.18 326.62 270.10 43.19 102.45 951.35 214.40 220.83 1022.28 355.12 239.23 107.24 181.83 493.60 163.22 598.59 326.60 484.09 252.22 175.07 121.53 22.10 45.36
334.14 57.91 84.13 1094.44 226.03 144.97 93.17 1015.33 378.58 337.78 239.08 24.72 119.60 234.76 409.25 1107.08 469.35 90.53 55.53 101.57 139.73 175.98 109.97 47.79 52.23 80.31 150.86 142.05 119.42 324.45 271.66 42.38 103.53 957.68 213.54 216.71 984.24 356.47 233.21 105.83 186.39 503.67 161.84 591.94 328.48 488.07 264.94 165.16 121.15 22.81 46.73
333.45 57.73 84.30 1076.91 219.86 143.59 91.39 982.60 380.65 342.56 241.00 24.04 120.60 234.89 405.80 1117.26 492.20 90.49 55.00 101.87 136.90 171.45 106.92 46.61 51.09 80.60 152.04 142.27 119.00 342.86 273.88 41.82 101.12 961.09 221.45 220.25 994.45 365.88 238.51 106.14 185.06 491.64 165.91 600.75 332.23 494.41 262.96 157.53 119.73 22.37 45.68
335.12 58.19 84.74 1065.09 221.04 144.98 89.44 971.92 373.83 342.46 244.88 23.67 125.45 243.14 415.53 1127.69 505.75 93.24 55.39 104.66 137.55 172.24 106.41 47.42 51.21 80.42 148.50 139.52 115.78 345.00 264.54 40.90 98.05 942.24 221.93 218.12 1057.01 371.36 242.52 109.31 186.59 505.02 167.97 630.76 330.52 488.92 258.27 152.46 118.97 22.42 46.07
329.05 57.88 83.86 1019.61 212.03 141.76 90.67 964.71 386.15 340.36 254.66 24.29 128.66 253.35 427.89 1208.12 513.03 94.12 57.52 104.34 136.54 171.06 105.96 47.00 49.99 82.63 149.02 141.39 115.69 348.86 269.76 40.75 98.79 952.54 222.48 217.25 997.47 369.00 243.53 108.14 187.99 507.40 164.01 613.24 336.23 499.02 271.63 148.53 113.77 22.72 46.54
329.39 57.88 83.51 1020.21 211.72 142.49 90.55 950.17 386.53 340.88 258.51 24.37 129.38 254.31 419.82 1229.93 506.42 92.71 58.56 103.58 136.06 168.47 104.20 46.38 49.09 82.65 148.45 138.68 114.60 350.81 267.18 41.48 98.63 946.68 219.65 214.69 1033.19 373.71 227.80 108.01 187.33 502.07 162.43 626.63 341.65 509.64 278.00 147.76 117.70 21.82 44.10
327.33 56.98 82.64 1011.37 209.04 139.96 92.27 961.56 385.30 338.25 253.97 24.08 128.50 251.64 415.63 1199.43 501.36 90.74 57.62 103.45 136.72 165.76 103.96 46.49 48.57 81.27 146.64 135.40 113.26 352.68 270.31 41.05 96.25 935.47 220.49 216.47 1064.90 373.73 223.90 107.50 189.73 509.46 161.91 634.33 343.09 513.60 281.21 146.55 117.46 20.70 42.34
334.07 58.36 85.94 1019.61 211.86 140.13 95.78 980.38 414.97 348.00 253.98 23.88 125.37 251.06 426.54 1191.74 513.33 92.18 56.44 104.81 136.28 165.69 103.22 45.09 47.94 81.29 147.43 141.16 108.82 350.84 269.43 43.06 95.71 924.67 221.92 218.58 991.41 374.94 221.75 109.54 191.78 521.82 159.96 627.63 351.08 522.44 286.25 142.50 117.01 20.48 41.99
334.47 58.73 85.51 1021.00 213.93 139.97 97.00 995.73 439.89 351.96 263.04 24.32 129.56 261.07 425.36 1213.91 523.44 95.40 58.13 104.72 137.09 169.20 104.73 45.13 48.91 84.14 151.41 144.22 111.84 357.90 280.63 44.09 99.50 951.67 227.50 226.49 963.53 377.52 229.86 110.66 199.25 545.91 160.44 621.27 362.13 539.39 289.52 140.27 112.69 20.58 42.56
337.72 59.90 87.45 1055.29 222.10 143.86 100.62 1011.21 447.22 356.03 259.33 23.72 126.78 254.76 417.99 1200.06 517.60 95.63 56.70 102.08 136.44 168.10 103.58 45.72 48.81 82.96 149.31 143.29 110.65 350.65 279.50 43.34 97.41 950.25 223.78 234.54 969.92 378.68 231.18 110.02 201.37 538.00 159.15 635.24 357.25 533.10 299.52 143.76 113.98 20.58 42.07
339.22 59.86 87.18 1042.98 222.04 140.77 101.93 1009.43 443.46 349.58 267.24 24.07 128.86 254.65 428.19 1235.56 516.62 95.84 57.97 104.33 141.69 174.01 108.44 46.42 51.68 84.05 152.75 144.98 111.54 345.21 282.21 43.21 97.48 947.50 220.90 231.68 940.12 366.98 225.05 111.96 200.85 535.38 158.01 603.61 352.20 531.62 306.13 141.60 111.79 21.09 42.59
330.62 58.30 85.56 1029.64 218.07 137.39 101.70 990.34 430.79 336.39 263.40 24.05 125.99 252.74 425.60 1215.83 510.13 95.18 57.54 104.47 141.13 175.97 110.72 47.43 53.59 83.40 148.40 142.51 113.10 336.21 278.25 42.89 96.70 953.13 212.85 224.95 948.08 356.03 220.36 109.94 194.91 527.96 154.70 596.74 347.53 519.86 302.05 140.49 113.82 21.12 42.45
335.47 59.25 86.91 1055.97 222.13 139.57 101.91 1019.68 432.96 346.72 259.10 24.25 125.07 249.91 431.68 1216.95 524.71 94.40 57.94 102.81 137.46 174.05 108.02 47.24 52.30 82.63 146.85 137.86 112.21 338.73 276.49 42.78 96.17 912.97 213.00 223.11 938.39 359.04 223.42 110.74 195.20 518.26 155.34 592.90 348.20 523.20 295.30 144.22 118.31 21.04 42.24
336.47 59.67 87.16 1055.18 222.28 140.79 103.12 1036.11 430.50 350.58 256.98 24.17 123.54 248.08 424.62 1188.58 527.05 93.93 57.58 104.15 138.88 176.40 109.04 47.76 52.89 83.49 147.04 137.38 113.90 343.30 274.60 44.37 95.62 916.25 211.63 222.28 952.41 359.27 226.42 112.47 195.93 523.22 157.52 586.86 348.97 526.74 287.56 140.64 121.31 21.13 42.12
